,tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,Dog_Name,Dog_class,jpg_url,img_num,Dog_Type1,p1_conf,p1_dog,Dog_Type2,p2_conf,p2_dog,Dog_Type3,p3_conf,p3_dog,retweet_count,favorite_count
367,819924195358416896,2017-01-13 15:08:56,Twitter for iPhone,Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11/10 someone help him https://t.co/XdRNXNYD4E,https://twitter.com/dog_rates/status/819924195358416896/video/1,11,10,none,doggo,https://pbs.twimg.com/ext_tw_video_thumb/819924138965999617/pu/img/6OIToyT9eLESHXLU.jpg,1.0,bathtub,10.09%,False,shower curtain,9.19%,False,tub,4.92%,False,4816.0,12816.0
368,819711362133872643,2017-01-13 01:03:12,Twitter for iPhone,This is Howie. He just bloomed. 11/10 revolutionary af https://t.co/m5fYxrO3IU,"https://twitter.com/dog_rates/status/819711362133872643/photo/1,https://twitter.com/dog_rates/status/819711362133872643/photo/1",11,10,howie, ,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,2.0,acorn squash,84.87%,False,toilet seat,4.43%,False,toy poodle,2.20%,True,3070.0,13251.0
369,819588359383371776,2017-01-12 16:54:26,Twitter for iPhone,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,https://twitter.com/dog_rates/status/819588359383371776/photo/1,13,10,jazzy, ,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,1.0,cardigan,54.79%,True,basenji,11.64%,True,shetland sheepdog,10.17%,True,1969.0,9574.0
370,819347104292290561,2017-01-12 00:55:47,Twitter for iPhone,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously https://t.co/8rUL99bX4W,"https://twitter.com/dog_rates/status/819347104292290561/photo/1,https://twitter.com/dog_rates/status/819347104292290561/photo/1,https://twitter.com/dog_rates/status/819347104292290561/photo/1",12,10,anna, ,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,3.0,rottweiler,90.91%,True,black-and-tan coonhound,4.41%,True,doberman,3.18%,True,1185.0,7156.0
372,819227688460238848,2017-01-11 17:01:16,Twitter for iPhone,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,https://twitter.com/dog_rates/status/819227688460238848/photo/1,12,10,finn, ,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,1.0,border terrier,48.25%,True,german shepherd,18.11%,True,norwegian elkhound,6.53%,True,6631.0,22879.0
373,819006400881917954,2017-01-11 02:21:57,Twitter for iPhone,This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet https://t.co/YOC1fHFCSb,"https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1",14,10,sunny,doggo,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg,4.0,prison,90.71%,False,palace,2.01%,False,umbrella,0.78%,False,18782.0,44970.0
374,819004803107983360,2017-01-11 02:15:36,Twitter for iPhone,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,"https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1",14,10,bo,doggo,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,1.0,standard poodle,35.13%,True,toy poodle,27.19%,True,tibetan terrier,9.48%,True,36476.0,86274.0
375,818627210458333184,2017-01-10 01:15:10,Twitter for iPhone,Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,https://twitter.com/dog_rates/status/818627210458333184/photo/1,13,10,wafer, ,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,1.0,labrador retriever,38.42%,True,beagle,25.59%,True,grocery store,7.98%,False,7455.0,22228.0
376,818614493328580609,2017-01-10 00:24:38,Twitter for iPhone,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,"https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1",12,10,bear, ,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,4.0,chihuahua,45.07%,True,border terrier,20.42%,True,beagle,9.28%,True,2519.0,9757.0
377,818536468981415936,2017-01-09 19:14:36,Twitter for iPhone,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push https://t.co/6fSVcn9HAU,https://twitter.com/dog_rates/status/818536468981415936/photo/1,11,10,tom, ,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,1.0,swing,99.94%,False,welsh springer spaniel,0.01%,True,bow,0.00%,False,2413.0,10781.0
378,818259473185828864,2017-01-09 00:53:55,Twitter for iPhone,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,https://twitter.com/dog_rates/status/818259473185828864/photo/1,12,10,florence, ,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,1.0,miniature schnauzer,36.74%,True,toy poodle,11.25%,True,standard schnauzer,9.54%,True,2225.0,10920.0
379,818145370475810820,2017-01-08 17:20:31,Twitter for iPhone,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,"https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1",11,10,autumn, ,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,1.0,golden retriever,62.19%,True,labrador retriever,36.50%,True,redbone,0.40%,True,2530.0,12156.0
381,817827839487737858,2017-01-07 20:18:46,Twitter for iPhone,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,https://twitter.com/dog_rates/status/817827839487737858/video/1,13,10,buddy, ,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,1.0,cocker spaniel,38.76%,True,golden retriever,26.48%,True,pekinese,12.21%,True,26736.0,51186.0
382,817777686764523521,2017-01-07 16:59:28,Twitter for iPhone,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",https://twitter.com/dog_rates/status/817777686764523521/video/1,13,10,dido,pupper,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,1.0,curly-coated retriever,73.33%,True,flat-coated retriever,21.41%,True,irish water spaniel,2.98%,True,2647.0,10670.0
383,817536400337801217,2017-01-07 01:00:41,Twitter for iPhone,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu","https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1",12,10,eugene, ,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,2.0,pug,97.14%,True,french bulldog,2.85%,True,boston bull,0.01%,True,2924.0,11677.0
384,817423860136083457,2017-01-06 17:33:29,Twitter for iPhone,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,https://twitter.com/dog_rates/status/817423860136083457/video/1,13,10,ken, ,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,1.0,ice bear,33.62%,False,samoyed,20.14%,True,eskimo dog,18.68%,True,14492.0,33496.0
385,817415592588222464,2017-01-06 17:00:38,Twitter for iPhone,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2","https://www.gofundme.com/help-strudel-walk-again?rcid=ec2be8b6f825461f8ee0fd5dcdf43fea,https://twitter.com/dog_rates/status/817415592588222464/photo/1",11,10,strudel, ,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,1.0,doberman,80.62%,True,black-and-tan coonhound,9.74%,True,miniature pinscher,8.60%,True,935.0,5556.0
386,817171292965273600,2017-01-06 00:49:53,Twitter for iPhone,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,https://twitter.com/dog_rates/status/817171292965273600/photo/1,13,10,tebow, ,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,1.0,golden retriever,29.55%,True,irish setter,14.44%,True,chesapeake bay retriever,7.79%,True,1998.0,8697.0
387,817120970343411712,2017-01-05 21:29:55,Twitter for iPhone,Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,https://twitter.com/dog_rates/status/817120970343411712/photo/1,13,10,none, ,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,1.0,saluki,56.88%,True,afghan hound,22.94%,True,golden retriever,15.71%,True,2568.0,12131.0
388,817056546584727552,2017-01-05 17:13:55,Twitter for iPhone,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,https://twitter.com/dog_rates/status/817056546584727552/photo/1,11,10,chloe, ,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,1.0,kelpie,86.44%,True,french bulldog,9.75%,True,german shepherd,0.85%,True,1623.0,8523.0
389,816816676327063552,2017-01-05 01:20:46,Twitter for iPhone,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,https://twitter.com/dog_rates/status/816816676327063552/photo/1,12,10,timber, ,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,1.0,malamute,66.82%,True,pembroke,10.50%,True,siberian husky,7.79%,True,2017.0,9929.0
390,816697700272001025,2017-01-04 17:27:59,Twitter for iPhone,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,"https://twitter.com/dog_rates/status/816697700272001025/photo/1,https://twitter.com/dog_rates/status/816697700272001025/photo/1",12,10,binky, ,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,1.0,chihuahua,75.70%,True,pomeranian,5.28%,True,maltese dog,4.76%,True,2155.0,9699.0
391,816450570814898180,2017-01-04 01:05:59,Twitter for iPhone,Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John https://t.co/LIhmM7i70k,"https://twitter.com/dog_rates/status/816450570814898180/photo/1,https://twitter.com/dog_rates/status/816450570814898180/photo/1",13,10,moose, ,https://pbs.twimg.com/media/C1SddosXUAQcVR1.jpg,1.0,web site,35.29%,False,envelope,6.01%,False,nail,3.13%,False,7963.0,30194.0
392,816336735214911488,2017-01-03 17:33:39,Twitter for iPhone,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,https://twitter.com/dog_rates/status/816336735214911488/photo/1,11,10,dudley, ,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,1.0,labrador retriever,91.93%,True,kuvasz,4.95%,True,golden retriever,1.19%,True,1928.0,8548.0
393,816091915477250048,2017-01-03 01:20:49,Twitter for iPhone,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,"https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1",12,10,comet, ,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,3.0,pomeranian,96.73%,True,samoyed,0.74%,True,papillon,0.60%,True,2110.0,8859.0
394,815990720817401858,2017-01-02 18:38:42,Twitter for iPhone,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p","https://www.gofundme.com/surgeryforjacktheminpin,https://twitter.com/dog_rates/status/815990720817401858/photo/1",11,10,jack, ,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,1.0,chihuahua,42.88%,True,miniature pinscher,10.39%,True,staffordshire bullterrier,8.90%,True,1005.0,4908.0
395,815966073409433600,2017-01-02 17:00:46,Twitter for iPhone,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,https://twitter.com/dog_rates/status/815966073409433600/video/1,13,10,none,pupper,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,1.0,tibetan mastiff,50.63%,True,tibetan terrier,29.57%,True,otterhound,3.63%,True,8372.0,22235.0
396,815736392542261248,2017-01-02 01:48:06,Twitter for iPhone,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,"https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1",11,10,akumi, ,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,3.0,border collie,54.89%,True,cardigan,17.85%,True,collie,14.64%,True,2240.0,9781.0
397,815639385530101762,2017-01-01 19:22:38,Twitter for iPhone,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy,https://twitter.com/dog_rates/status/815639385530101762/photo/1,12,10,titan, ,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,1.0,german shepherd,81.80%,True,norwegian elkhound,14.00%,True,malinois,2.48%,True,1635.0,8176.0
398,815390420867969024,2017-01-01 02:53:20,Twitter for iPhone,Happy New Year from the squad! 13/10 for all https://t.co/9njRxyUd5L,https://twitter.com/dog_rates/status/815390420867969024/photo/1,13,10,none, ,https://pbs.twimg.com/media/C1DZQiTXgAUqgRI.jpg,1.0,restaurant,27.98%,False,toyshop,9.14%,False,paper towel,4.61%,False,3779.0,10302.0
399,814986499976527872,2016-12-31 00:08:17,Twitter for iPhone,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,https://twitter.com/dog_rates/status/814986499976527872/photo/1,11,10,cooper,pupper,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,1.0,dalmatian,99.98%,True,boxer,0.01%,True,american staffordshire terrier,0.00%,True,1264.0,7609.0
400,814638523311648768,2016-12-30 01:05:33,Twitter for iPhone,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,"https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1",12,10,olivia, ,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,2.0,golden retriever,65.08%,True,kuvasz,5.33%,True,cocker spaniel,3.54%,True,2668.0,11186.0
401,814530161257443328,2016-12-29 17:54:58,Twitter for iPhone,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,https://twitter.com/dog_rates/status/814530161257443328/photo/1,12,10,alf, ,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,1.0,miniature poodle,62.69%,True,toy poodle,26.56%,True,soft-coated wheaten terrier,4.16%,True,1841.0,8583.0
402,814153002265309185,2016-12-28 16:56:16,Twitter for iPhone,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,https://twitter.com/dog_rates/status/814153002265309185/photo/1,12,10,oshie, ,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,1.0,golden retriever,49.01%,True,labrador retriever,29.20%,True,chow,7.25%,True,8581.0,28594.0
403,813910438903693312,2016-12-28 00:52:25,Twitter for iPhone,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,https://twitter.com/dog_rates/status/813910438903693312/photo/1,11,10,chubbs,doggo,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,1.0,siberian husky,69.94%,True,eskimo dog,25.64%,True,norwegian elkhound,1.32%,True,1846.0,9251.0
404,813812741911748608,2016-12-27 18:24:12,Twitter for iPhone,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg","https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1",14,10,gary, ,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,1.0,french bulldog,70.91%,True,boston bull,24.76%,True,boxer,1.89%,True,13844.0,36232.0
405,813800681631023104,2016-12-27 17:36:16,Twitter for iPhone,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,https://twitter.com/dog_rates/status/813800681631023104/photo/1,12,10,sky, ,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,1.0,malamute,50.12%,True,siberian husky,22.88%,True,eskimo dog,20.04%,True,1741.0,8274.0
406,813217897535406080,2016-12-26 03:00:30,Twitter for iPhone,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,"https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1",13,10,atlas, ,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,1.0,samoyed,90.60%,True,pomeranian,4.80%,True,west highland white terrier,3.57%,True,7239.0,18543.0
407,813202720496779264,2016-12-26 02:00:11,Twitter for iPhone,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,https://twitter.com/dog_rates/status/813202720496779264/photo/1,11,10,none,doggo,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,1.0,cocker spaniel,70.19%,True,golden retriever,12.03%,True,labrador retriever,3.63%,True,1803.0,9187.0
408,813187593374461952,2016-12-26 01:00:05,Twitter for iPhone,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,https://twitter.com/dog_rates/status/813187593374461952/photo/1,13,10,none, ,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,1.0,golden retriever,88.82%,True,labrador retriever,4.23%,True,saluki,0.97%,True,4317.0,19745.0
409,813172488309972993,2016-12-26 00:00:03,Twitter for iPhone,This is Eleanor. She winks like she knows many things that you don't. 12/10 https://t.co/bxGwkJa2kE,https://twitter.com/dog_rates/status/813172488309972993/photo/1,12,10,eleanor, ,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,1.0,doormat,95.48%,False,golden retriever,2.62%,True,cocker spaniel,0.44%,True,1905.0,9217.0
410,813157409116065792,2016-12-25 23:00:08,Twitter for iPhone,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark https://t.co/hwhCbhCjnV,"https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1",12,10,layla, ,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg,2.0,siamese cat,84.39%,False,pembroke,7.06%,True,cardigan,4.19%,True,2191.0,7734.0
411,813142292504645637,2016-12-25 22:00:04,Twitter for iPhone,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,"https://twitter.com/dog_rates/status/813142292504645637/photo/1,https://twitter.com/dog_rates/status/813142292504645637/photo/1,https://twitter.com/dog_rates/status/813142292504645637/photo/1",13,10,none, ,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,3.0,beagle,84.87%,True,ibizan hound,4.46%,True,italian greyhound,1.86%,True,2365.0,8446.0
413,813127251579564032,2016-12-25 21:00:18,Twitter for iPhone,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,"https://twitter.com/dog_rates/status/813127251579564032/photo/1,https://twitter.com/dog_rates/status/813127251579564032/photo/1",11,10,none,doggo,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,1.0,norwegian elkhound,43.24%,True,whippet,37.42%,True,siberian husky,3.25%,True,3104.0,11765.0
414,813112105746448384,2016-12-25 20:00:07,Twitter for iPhone,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq,https://twitter.com/dog_rates/status/813112105746448384/photo/1,12,10,toby, ,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,1.0,dingo,28.74%,False,pembroke,14.07%,True,basenji,9.08%,True,2718.0,10256.0
415,813096984823349248,2016-12-25 19:00:02,Twitter for iPhone,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,https://twitter.com/dog_rates/status/813096984823349248/photo/1,11,10,rocky,doggo,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,1.0,great dane,12.81%,True,boston bull,11.70%,True,kelpie,8.70%,True,3605.0,10523.0
416,813081950185472002,2016-12-25 18:00:17,Twitter for iPhone,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,"https://twitter.com/dog_rates/status/813081950185472002/photo/1,https://twitter.com/dog_rates/status/813081950185472002/photo/1",11,10,baron, ,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,2.0,doberman,91.00%,True,kelpie,4.26%,True,miniature pinscher,2.30%,True,2763.0,9855.0
417,813066809284972545,2016-12-25 17:00:08,Twitter for iPhone,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,https://twitter.com/dog_rates/status/813066809284972545/photo/1,12,10,tyr, ,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,1.0,toy terrier,77.64%,True,pembroke,11.50%,True,basenji,4.89%,True,1938.0,7905.0
418,813051746834595840,2016-12-25 16:00:16,Twitter for iPhone,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,https://twitter.com/dog_rates/status/813051746834595840/photo/1,13,10,bauer, ,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,1.0,golden retriever,91.48%,True,labrador retriever,8.36%,True,kuvasz,0.05%,True,7312.0,20882.0
419,812781120811126785,2016-12-24 22:04:54,Twitter for iPhone,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,"https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1",10,10,swagger, ,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,1.0,bull mastiff,98.93%,True,boxer,0.70%,True,french bulldog,0.17%,True,1889.0,7522.0
420,812709060537683968,2016-12-24 17:18:34,Twitter for iPhone,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,https://twitter.com/dog_rates/status/812709060537683968/photo/1,12,10,brandi, ,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,1.0,irish setter,32.69%,True,golden retriever,18.26%,True,leonberg,15.69%,True,1427.0,6586.0
421,812503143955202048,2016-12-24 03:40:19,Twitter for iPhone,"I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family 
https://t.co/LRCTJpnCnS https://t.co/wZz7fI6XO1","https://m.facebook.com/story.php?story_fbid=1888712391349242&id=1506300642923754&refsrc=http%3A%2F%2Ft.co%2FURVffYPPjY&_rdr,https://twitter.com/dog_rates/status/812503143955202048/photo/1,https://twitter.com/dog_rates/status/812503143955202048/photo/1",13,10,none, ,https://pbs.twimg.com/media/C0aXTLqXEAADxBi.jpg,2.0,loupe,54.69%,False,web site,34.53%,False,bubble,1.05%,False,1205.0,6031.0
422,812466873996607488,2016-12-24 01:16:12,Twitter for iPhone,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable https://t.co/BAJrfPvtux,https://twitter.com/dog_rates/status/812466873996607488/photo/1,12,10,mary, ,https://pbs.twimg.com/media/C0Z2T_GWgAAxbL9.jpg,1.0,bath towel,9.98%,False,pillow,9.23%,False,great dane,7.82%,True,1922.0,7934.0
423,812372279581671427,2016-12-23 19:00:19,Twitter for iPhone,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,"https://twitter.com/dog_rates/status/812372279581671427/photo/1,https://twitter.com/dog_rates/status/812372279581671427/photo/1",13,10,moe, ,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,2.0,golden retriever,78.49%,True,cocker spaniel,8.78%,True,labrador retriever,8.33%,True,3635.0,13592.0
424,811985624773361665,2016-12-22 17:23:53,Twitter for iPhone,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,https://twitter.com/dog_rates/status/811985624773361665/photo/1,11,10,ted, ,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,1.0,staffordshire bullterrier,61.06%,True,french bulldog,15.99%,True,doormat,5.87%,False,1390.0,7247.0
425,811744202451197953,2016-12-22 01:24:33,Twitter for iPhone,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,https://twitter.com/dog_rates/status/811744202451197953/photo/1,13,10,halo, ,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,1.0,pekinese,38.61%,True,labrador retriever,20.29%,True,golden retriever,17.05%,True,1576.0,7507.0
427,811627233043480576,2016-12-21 17:39:46,Twitter for iPhone,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,https://twitter.com/dog_rates/status/811627233043480576/photo/1,10,10,augie, ,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,1.0,beagle,39.63%,True,pembroke,4.96%,True,wire-haired fox terrier,4.63%,True,3055.0,12710.0
428,811386762094317568,2016-12-21 01:44:13,Twitter for iPhone,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,https://twitter.com/dog_rates/status/811386762094317568/photo/1,11,10,craig,pupper,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,1.0,pembroke,80.42%,True,cardigan,18.99%,True,beagle,0.20%,True,6335.0,20833.0
